FECHA,GRAVEDAD,ORIGEN_ICAO,DESTINO_ICAO,COMPAÑIA,ID_VUELO,HORA_PROGRAMADA,RETRASO_MIN,ORIGEN
28/12/2025,0,GCRR,EGBB,Jet2,LS1112,15:20,19,Lanzarote
28/12/2025,0,GCRR,EGCC,Jet2,LS1706,15:25,11,Lanzarote
28/12/2025,0,GCRR,EGGW,easyJet,U22360,14:00,15,Lanzarote
28/12/2025,0,GCRR,LEMG,Vueling,VY3141,14:10,16,Lanzarote
28/12/2025,0,GCRR,GCLP,Canary Fly,PM730,14:15,14,Lanzarote
28/12/2025,3,GCRR,EGAA,Jet2,LS310,14:20,91,Lanzarote
28/12/2025,0,GCRR,EGNT,Jet2,LS1912,14:30,4,Lanzarote
28/12/2025,1,GCRR,EGSS,Ryanair,FR251,14:45,28,Lanzarote
28/12/2025,0,GCRR,GCLP,Binter Canarias,NT539,14:45,4,Lanzarote
28/12/2025,1,GCRR,EGSS,Jet2,LS1582,14:55,27,Lanzarote
28/12/2025,1,GCRR,EGPH,Jet2,LS706,14:55,24,Lanzarote
28/12/2025,2,GCRR,EGGW,TUI Airways,BY5725,15:05,70,Lanzarote
28/12/2025,0,GCRR,EGBB,Jet2,LS1112,15:20,19,Lanzarote
28/12/2025,0,GCRR,EGCC,Jet2,LS1706,15:25,11,Lanzarote
28/12/2025,1,GCRR,EGHH,TUI Airways,BY6745,15:30,27,Lanzarote
28/12/2025,1,GCRR,GCLP,Binter Canarias,NT549,15:30,20,Lanzarote
28/12/2025,0,GCRR,EHRD,TUI Airlines Netherlands,OR1611,15:35,2,Lanzarote
28/12/2025,1,GCRR,EGGD,Jet2,LS1804,15:45,43,Lanzarote
28/12/2025,1,GCRR,EGTE,TUI Airways,BY6701,15:50,28,Lanzarote
28/12/2025,2,GCRR,EGNM,Jet2,LS416,16:10,57,Lanzarote
28/12/2025,2,GCRR,EGPF,Jet2,LS170,16:10,46,Lanzarote
28/12/2025,0,GCRR,EIDW,Aer Lingus,EI2775,16:20,13,Lanzarote
28/12/2025,0,GCRR,GCXO,Canary Fly,PM547,16:25,13,Lanzarote
28/12/2025,0,GCRR,GCXO,Binter Canarias,NT451,16:25,0,Lanzarote
28/12/2025,2,GCRR,EGGP,Jet2,LS3264,16:30,52,Lanzarote
28/12/2025,1,GCRR,EGCC,Jet2,LS980,16:45,29,Lanzarote
28/12/2025,0,GCRR,GCLP,Binter Canarias,NT557,16:45,0,Lanzarote
28/12/2025,0,GCRR,GCLP,Canary Fly,PM732,16:45,14,Lanzarote
28/12/2025,0,GCRR,EGNX,Jet2,LS630,16:50,12,Lanzarote
28/12/2025,2,GCRR,EGBB,Ryanair,FR1449,17:10,58,Lanzarote
28/12/2025,0,GCRR,LOWW,Ryanair,FR9345,17:30,8,Lanzarote
28/12/2025,2,GCRR,EGPF,Jet2,LS170,16:10,46,Lanzarote
28/12/2025,2,GCRR,EGNM,Jet2,LS416,16:10,57,Lanzarote
28/12/2025,0,GCRR,EIDW,Aer Lingus,EI2775,16:20,13,Lanzarote
28/12/2025,0,GCRR,GCXO,Canary Fly,PM547,16:25,13,Lanzarote
28/12/2025,0,GCRR,GCXO,Binter Canarias,NT451,16:25,0,Lanzarote
28/12/2025,2,GCRR,EGGP,Jet2,LS3264,16:30,52,Lanzarote
28/12/2025,0,GCRR,GCLP,Canary Fly,PM732,16:45,14,Lanzarote
28/12/2025,1,GCRR,EGCC,Jet2,LS980,16:45,29,Lanzarote
28/12/2025,0,GCRR,GCLP,Binter Canarias,NT557,16:45,0,Lanzarote
28/12/2025,0,GCRR,EGNX,Jet2,LS630,16:50,12,Lanzarote
28/12/2025,2,GCRR,EGBB,Ryanair,FR1449,17:10,58,Lanzarote
28/12/2025,0,GCRR,LOWW,Ryanair,FR9345,17:30,8,Lanzarote
28/12/2025,0,GCRR,GCTS,TUI Airlines Belgium,TB1717,17:40,8,Lanzarote
28/12/2025,0,GCRR,GCXO,Canary Fly,PM549,17:45,6,Lanzarote
28/12/2025,2,GCRR,EGBB,easyJet,U26648,17:55,51,Lanzarote
28/12/2025,0,GCRR,EHAM,TUI Airlines Netherlands,OR1605,17:55,12,Lanzarote
28/12/2025,2,GCRR,LEVC,Ryanair,FR3488,17:55,48,Lanzarote
28/12/2025,0,GCRR,GCLP,Binter Canarias,NT567,18:00,0,Lanzarote
28/12/2025,2,GCRR,EDDF,TUIfly,X32187,18:00,49,Lanzarote
28/12/2025,2,GCRR,EDDL,TUIfly,X32293,18:10,80,Lanzarote
28/12/2025,0,GCRR,LEMD,Air Europa,UX9076,18:35,18,Lanzarote
28/12/2025,0,GCRR,LSZH,Edelweiss Air,WK229,18:40,1,Lanzarote
28/12/2025,1,GCRR,EBCI,Ryanair,FR8175,18:45,43,Lanzarote
28/12/2025,1,GCRR,LEMD,Ryanair,FR2018,18:55,41,Lanzarote
28/12/2025,1,GCRR,EIDW,Aer Lingus,EI779,19:00,32,Lanzarote
28/12/2025,1,GCRR,LFRS,Volotea Airlines,V72829,19:05,44,Lanzarote
28/12/2025,0,GCRR,LEMD,Iberia,IB1510,19:05,19,Lanzarote
28/12/2025,0,GCRR,EDDS,TUIfly,X32255,19:05,13,Lanzarote
28/12/2025,0,GCRR,GCXO,Binter Canarias,NT471,19:10,0,Lanzarote
28/12/2025,0,GCRR,GCTS,Binter Canarias,NT785,19:10,0,Lanzarote
28/12/2025,2,GCRR,EDDF,TUIfly,X32187,18:00,49,Lanzarote
28/12/2025,0,GCRR,GCLP,Binter Canarias,NT567,18:00,0,Lanzarote
28/12/2025,2,GCRR,EDDL,TUIfly,X32293,18:10,80,Lanzarote
28/12/2025,0,GCRR,LEMD,Air Europa,UX9076,18:35,18,Lanzarote
28/12/2025,0,GCRR,LSZH,Edelweiss Air,WK229,18:40,1,Lanzarote
28/12/2025,1,GCRR,EBCI,Ryanair,FR8175,18:45,43,Lanzarote
28/12/2025,1,GCRR,LEMD,Ryanair,FR2018,18:55,41,Lanzarote
28/12/2025,1,GCRR,EIDW,Aer Lingus,EI779,19:00,32,Lanzarote
28/12/2025,0,GCRR,EDDS,TUIfly,X32255,19:05,13,Lanzarote
28/12/2025,0,GCRR,LEMD,Iberia,IB1510,19:05,19,Lanzarote
28/12/2025,1,GCRR,LFRS,Volotea Airlines,V72829,19:05,44,Lanzarote
28/12/2025,0,GCRR,GCXO,Binter Canarias,NT471,19:10,0,Lanzarote
28/12/2025,0,GCRR,GCTS,Binter Canarias,NT785,19:10,0,Lanzarote
28/12/2025,0,GCRR,GCLP,Binter Canarias,NT571,19:15,8,Lanzarote
28/12/2025,0,GCRR,EGNX,Ryanair,FR3179,19:25,13,Lanzarote
28/12/2025,3,GCRR,EGKK,British Airways,BA2709,19:45,182,Lanzarote
28/12/2025,0,GCRR,EGNT,TUI Airways,BY1767,19:45,18,Lanzarote
28/12/2025,3,GCRR,GMMX,Ryanair,FR492,20:00,189,Lanzarote
28/12/2025,0,GCRR,EGGD,easyJet,U22734,20:00,9,Lanzarote
28/12/2025,0,GCRR,EINN,Ryanair,FR5030,20:10,14,Lanzarote
28/12/2025,2,GCRR,EDDV,TUIfly,X32189,20:10,64,Lanzarote
28/12/2025,0,GCRR,EGKK,TUI Airways,BY4767,20:10,19,Lanzarote
28/12/2025,1,GCRR,EIDW,Ryanair,FR7125,20:10,37,Lanzarote
28/12/2025,1,GCRR,EGKK,easyJet,U28124,20:25,41,Lanzarote
28/12/2025,0,GCRR,GCLP,Canary Fly,PM738,20:25,14,Lanzarote
28/12/2025,0,GCRR,GCLP,Binter Canarias,NT583,20:30,12,Lanzarote
28/12/2025,1,GCRR,EGGD,Ryanair,FR4761,20:30,26,Lanzarote
28/12/2025,4,GCRR,LEBL,Vueling,VY2474,20:40,0,Lanzarote
28/12/2025,0,GCRR,EGBB,TUI Airways,BY7763,20:50,13,Lanzarote
28/12/2025,1,GCRR,EGFF,TUI Airways,BY6707,21:00,33,Lanzarote
28/12/2025,3,GCRR,GMMX,Ryanair,FR492,20:00,189,Lanzarote
28/12/2025,0,GCRR,EGGD,easyJet,U22734,20:00,9,Lanzarote
28/12/2025,0,GCRR,EINN,Ryanair,FR5030,20:10,14,Lanzarote
28/12/2025,0,GCRR,EGKK,TUI Airways,BY4767,20:10,19,Lanzarote
28/12/2025,1,GCRR,EIDW,Ryanair,FR7125,20:10,37,Lanzarote
28/12/2025,2,GCRR,EDDV,TUIfly,X32189,20:10,64,Lanzarote
28/12/2025,1,GCRR,EGKK,easyJet,U28124,20:25,41,Lanzarote
28/12/2025,0,GCRR,GCLP,Canary Fly,PM738,20:25,14,Lanzarote
28/12/2025,1,GCRR,EGGD,Ryanair,FR4761,20:30,26,Lanzarote
28/12/2025,0,GCRR,GCLP,Binter Canarias,NT583,20:30,12,Lanzarote
28/12/2025,4,GCRR,LEBL,Vueling,VY2474,20:40,0,Lanzarote
28/12/2025,0,GCRR,EGBB,TUI Airways,BY7763,20:50,13,Lanzarote
28/12/2025,1,GCRR,EGGD,TUI Airways,BY6759,21:00,31,Lanzarote
28/12/2025,1,GCRR,EGFF,TUI Airways,BY6707,21:00,33,Lanzarote
28/12/2025,1,GCRR,EICK,Ryanair,FR7730,21:10,25,Lanzarote
28/12/2025,0,GCRR,GCLP,Binter Canarias,NT587,21:15,0,Lanzarote
28/12/2025,1,GCRR,EGNX,TUI Airways,BY7719,21:20,24,Lanzarote
28/12/2025,2,GCRR,EGPF,TUI Airways,BY1789,21:25,62,Lanzarote
28/12/2025,0,GCRR,EGNT,Ryanair,FR415,21:30,16,Lanzarote
28/12/2025,1,GCRR,EGCC,TUI Airways,BY2755,21:45,20,Lanzarote
28/12/2025,0,GCRR,GCLP,Canary Fly,PM784,21:45,0,Lanzarote
28/12/2025,0,GCRR,GCXO,Binter Canarias,NT489,21:50,0,Lanzarote
28/12/2025,0,GCRR,GCLP,Binter Canarias,NT589,21:50,0,Lanzarote
28/12/2025,0,GCRR,GCXO,Binter Canarias,NT493,22:30,0,Lanzarote
28/12/2025,0,GCRR,GCLP,Binter Canarias,NT591,22:50,0,Lanzarote
28/12/2025,0,GCRR,GCXO,Binter Canarias,NT497,23:00,0,Lanzarote
28/12/2025,0,GCRR,GCLP,Canary Fly,PM786,23:15,0,Lanzarote
28/12/2025,0,GCRR,GCLP,Binter Canarias,NT593,23:35,0,Lanzarote
29/12/2025,0,GCRR,GCLP,Binter Canarias,NT501,08:00,5,Lanzarote
29/12/2025,0,GCRR,LEMD,Iberia,IB1514,08:00,10,Lanzarote
28/12/2025,0,GCRR,GCXO,Binter Canarias,NT493,22:30,0,Lanzarote
28/12/2025,0,GCRR,GCLP,Binter Canarias,NT591,22:50,0,Lanzarote
28/12/2025,0,GCRR,GCXO,Binter Canarias,NT497,23:00,0,Lanzarote
28/12/2025,0,GCRR,GCLP,Canary Fly,PM786,23:15,0,Lanzarote
28/12/2025,0,GCRR,GCLP,Binter Canarias,NT593,23:35,0,Lanzarote
29/12/2025,0,GCRR,GCXO,Binter Canarias,NT401,08:00,3,Lanzarote
29/12/2025,0,GCRR,LEMD,Iberia,IB1514,08:00,10,Lanzarote
29/12/2025,0,GCRR,GCLP,Binter Canarias,NT501,08:00,5,Lanzarote
29/12/2025,0,GCRR,EGCC,Ryanair,FR2132,08:05,9,Lanzarote
29/12/2025,0,GCRR,EGPH,Ryanair,FR5594,08:10,8,Lanzarote
29/12/2025,0,GCRR,EGSS,Ryanair,FR251,08:55,3,Lanzarote
29/12/2025,0,GCRR,GCLP,Canary Fly,PM704,09:15,0,Lanzarote
29/12/2025,0,GCRR,GCLP,Binter Canarias,NT507,09:15,7,Lanzarote
29/12/2025,0,GCRR,LEMD,Ryanair,FR2018,09:20,2,Lanzarote
29/12/2025,0,GCRR,GCXO,Binter Canarias,NT407,09:25,6,Lanzarote
29/12/2025,0,GCRR,LEMG,Ryanair,FR6771,10:00,0,Lanzarote
29/12/2025,1,GCRR,LEBL,Vueling,VY2472,10:05,21,Lanzarote
29/12/2025,0,GCRR,LEZL,Vueling,VY3161,10:10,11,Lanzarote
29/12/2025,0,GCRR,GCLP,Binter Canarias,NT519,10:30,0,Lanzarote
29/12/2025,0,GCRR,GCTS,Binter Canarias,NT781,10:40,11,Lanzarote
29/12/2025,0,GCRR,EHAM,Transavia,HV5686,11:25,16,Lanzarote
29/12/2025,0,GCRR,GCLP,Binter Canarias,NT523,11:45,13,Lanzarote
29/12/2025,1,GCRR,EIDW,Ryanair,FR5911,11:45,20,Lanzarote
29/12/2025,0,GCRR,EGPK,Ryanair,FR6154,11:45,15,Lanzarote
29/12/2025,0,GCRR,EGNM,Ryanair,FR2047,11:55,13,Lanzarote
29/12/2025,0,GCRR,LEMD,Iberia,IB1502,12:10,15,Lanzarote
29/12/2025,0,GCRR,LFPO,Transavia France,TO4661,12:15,16,Lanzarote
29/12/2025,0,GCRR,GCXO,Binter Canarias,NT421,12:20,0,Lanzarote
29/12/2025,0,GCRR,EIDW,Aer Lingus,EI777,12:20,2,Lanzarote
27/12/2025,0,GCRR,GCXO,Binter Canarias,NT401,08:00,12,Lanzarote
27/12/2025,0,GCRR,LEMD,Iberia,IB1514,08:00,11,Lanzarote
27/12/2025,0,GCRR,GCLP,Binter Canarias,NT501,08:00,7,Lanzarote
27/12/2025,1,GCRR,EGSS,Ryanair,FR251,08:10,21,Lanzarote
27/12/2025,0,GCRR,LEMD,Ryanair,FR2016,08:10,10,Lanzarote
27/12/2025,1,GCRR,LEZL,Ryanair,FR1294,08:20,22,Lanzarote
27/12/2025,0,GCRR,GCLP,Canary Fly,PM704,09:15,0,Lanzarote
27/12/2025,0,GCRR,GCLP,Binter Canarias,NT507,09:15,0,Lanzarote
27/12/2025,0,GCRR,GCXO,Binter Canarias,NT407,09:25,4,Lanzarote
27/12/2025,0,GCRR,GCLP,Binter Canarias,NT509,09:45,0,Lanzarote
27/12/2025,2,GCRR,LEBB,Vueling,VY3281,09:50,72,Lanzarote
27/12/2025,0,GCRR,LEST,Vueling,VY3136,09:55,12,Lanzarote
27/12/2025,0,GCRR,LFBD,Volotea Airlines,V72487,10:20,14,Lanzarote
27/12/2025,0,GCRR,LFRB,Volotea Airlines,V72723,10:25,0,Lanzarote
27/12/2025,0,GCRR,LFBO,Volotea Airlines,V72725,10:30,12,Lanzarote
27/12/2025,0,GCRR,GCLP,Binter Canarias,NT519,10:30,0,Lanzarote
27/12/2025,0,GCRR,GCTS,Binter Canarias,NT781,10:40,15,Lanzarote
27/12/2025,3,GCRR,EDDB,Ryanair,FR3367,10:45,113,Lanzarote
27/12/2025,1,GCRR,LSGG,easyJet,U21364,11:00,27,Lanzarote
27/12/2025,0,GCRR,LFQQ,Volotea Airlines,V72727,11:05,11,Lanzarote
27/12/2025,0,GCRR,LEBL,Vueling,VY2472,11:10,10,Lanzarote
27/12/2025,0,GCRR,EDLV,Ryanair,FR9644,11:20,19,Lanzarote
27/12/2025,0,GCRR,EHAM,Transavia,HV5684,11:30,19,Lanzarote
27/12/2025,0,GCRR,LEMD,Ryanair,FR2018,11:35,18,Lanzarote
27/12/2025,1,GCRR,EICK,Aer Lingus,EI877,11:45,20,Lanzarote
27/12/2025,2,GCRR,GCLP,Binter Canarias,NT523,11:45,65,Lanzarote
27/12/2025,0,GCRR,LFPO,Vueling,VY3188,11:50,12,Lanzarote
27/12/2025,1,GCRR,EGPH,Ryanair,FR5594,12:00,22,Lanzarote
27/12/2025,0,GCRR,EHEH,Transavia,HV6358,12:00,9,Lanzarote
27/12/2025,0,GCRR,LEMD,Iberia,IB1502,12:10,15,Lanzarote
27/12/2025,0,GCRR,LEMD,Iberia,IB1514,08:00,11,Lanzarote
27/12/2025,0,GCRR,GCXO,Binter Canarias,NT401,08:00,12,Lanzarote
27/12/2025,0,GCRR,GCLP,Binter Canarias,NT501,08:00,7,Lanzarote
27/12/2025,1,GCRR,EGSS,Ryanair,FR251,08:10,21,Lanzarote
27/12/2025,0,GCRR,LEMD,Ryanair,FR2016,08:10,10,Lanzarote
27/12/2025,1,GCRR,LEZL,Ryanair,FR1294,08:20,22,Lanzarote
27/12/2025,0,GCRR,GCLP,Canary Fly,PM704,09:15,0,Lanzarote
27/12/2025,0,GCRR,GCLP,Binter Canarias,NT507,09:15,0,Lanzarote
27/12/2025,0,GCRR,GCXO,Binter Canarias,NT407,09:25,4,Lanzarote
27/12/2025,0,GCRR,GCLP,Binter Canarias,NT509,09:45,0,Lanzarote
27/12/2025,2,GCRR,LEBB,Vueling,VY3281,09:50,72,Lanzarote
27/12/2025,0,GCRR,LEST,Vueling,VY3136,09:55,12,Lanzarote
27/12/2025,0,GCRR,LFBD,Volotea Airlines,V72487,10:20,14,Lanzarote
27/12/2025,0,GCRR,LFRB,Volotea Airlines,V72723,10:25,0,Lanzarote
27/12/2025,0,GCRR,GCLP,Binter Canarias,NT519,10:30,0,Lanzarote
27/12/2025,0,GCRR,LFBO,Volotea Airlines,V72725,10:30,12,Lanzarote
27/12/2025,0,GCRR,GCTS,Binter Canarias,NT781,10:40,15,Lanzarote
27/12/2025,3,GCRR,EDDB,Ryanair,FR3367,10:45,113,Lanzarote
27/12/2025,1,GCRR,LSGG,easyJet,U21364,11:00,27,Lanzarote
27/12/2025,0,GCRR,LFQQ,Volotea Airlines,V72727,11:05,11,Lanzarote
27/12/2025,0,GCRR,LEBL,Vueling,VY2472,11:10,10,Lanzarote
27/12/2025,0,GCRR,EDLV,Ryanair,FR9644,11:20,19,Lanzarote
27/12/2025,0,GCRR,EHAM,Transavia,HV5684,11:30,19,Lanzarote
27/12/2025,0,GCRR,LEMD,Ryanair,FR2018,11:35,18,Lanzarote
27/12/2025,2,GCRR,GCLP,Binter Canarias,NT523,11:45,65,Lanzarote
27/12/2025,1,GCRR,EICK,Aer Lingus,EI877,11:45,20,Lanzarote
27/12/2025,0,GCRR,LFPO,Vueling,VY3188,11:50,12,Lanzarote
27/12/2025,0,GCRR,EHEH,Transavia,HV6358,12:00,9,Lanzarote
27/12/2025,1,GCRR,EGPH,Ryanair,FR5594,12:00,22,Lanzarote
27/12/2025,0,GCRR,LEMD,Iberia,IB1502,12:10,15,Lanzarote
27/12/2025,0,GCRR,LEMD,Iberia,IB1514,08:00,11,Lanzarote
27/12/2025,0,GCRR,GCXO,Binter Canarias,NT401,08:00,12,Lanzarote
27/12/2025,0,GCRR,GCLP,Binter Canarias,NT501,08:00,7,Lanzarote
27/12/2025,1,GCRR,EGSS,Ryanair,FR251,08:10,21,Lanzarote
27/12/2025,0,GCRR,LEMD,Ryanair,FR2016,08:10,10,Lanzarote
27/12/2025,1,GCRR,LEZL,Ryanair,FR1294,08:20,22,Lanzarote
27/12/2025,0,GCRR,GCLP,Canary Fly,PM704,09:15,0,Lanzarote
27/12/2025,0,GCRR,GCLP,Binter Canarias,NT507,09:15,0,Lanzarote
27/12/2025,0,GCRR,GCXO,Binter Canarias,NT407,09:25,4,Lanzarote
27/12/2025,0,GCRR,GCLP,Binter Canarias,NT509,09:45,0,Lanzarote
27/12/2025,2,GCRR,LEBB,Vueling,VY3281,09:50,72,Lanzarote
27/12/2025,0,GCRR,LEST,Vueling,VY3136,09:55,12,Lanzarote
27/12/2025,0,GCRR,LFBD,Volotea Airlines,V72487,10:20,14,Lanzarote
27/12/2025,0,GCRR,LFRB,Volotea Airlines,V72723,10:25,0,Lanzarote
27/12/2025,0,GCRR,GCLP,Binter Canarias,NT519,10:30,0,Lanzarote
27/12/2025,0,GCRR,LFBO,Volotea Airlines,V72725,10:30,12,Lanzarote
27/12/2025,0,GCRR,GCTS,Binter Canarias,NT781,10:40,15,Lanzarote
27/12/2025,3,GCRR,EDDB,Ryanair,FR3367,10:45,113,Lanzarote
27/12/2025,1,GCRR,LSGG,easyJet,U21364,11:00,27,Lanzarote
27/12/2025,0,GCRR,LFQQ,Volotea Airlines,V72727,11:05,11,Lanzarote
27/12/2025,0,GCRR,LEBL,Vueling,VY2472,11:10,10,Lanzarote
27/12/2025,0,GCRR,EDLV,Ryanair,FR9644,11:20,19,Lanzarote
27/12/2025,0,GCRR,EHAM,Transavia,HV5684,11:30,19,Lanzarote
27/12/2025,0,GCRR,LEMD,Ryanair,FR2018,11:35,18,Lanzarote
27/12/2025,2,GCRR,GCLP,Binter Canarias,NT523,11:45,65,Lanzarote
27/12/2025,1,GCRR,EICK,Aer Lingus,EI877,11:45,20,Lanzarote
27/12/2025,0,GCRR,LFPO,Vueling,VY3188,11:50,12,Lanzarote
27/12/2025,0,GCRR,EHEH,Transavia,HV6358,12:00,9,Lanzarote
27/12/2025,1,GCRR,EGPH,Ryanair,FR5594,12:00,22,Lanzarote
27/12/2025,0,GCRR,LEMD,Iberia,IB1502,12:10,15,Lanzarote
27/12/2025,0,GCRR,LEMD,Iberia,IB1514,08:00,11,Lanzarote
27/12/2025,0,GCRR,GCXO,Binter Canarias,NT401,08:00,12,Lanzarote
27/12/2025,0,GCRR,GCLP,Binter Canarias,NT501,08:00,7,Lanzarote
27/12/2025,1,GCRR,EGSS,Ryanair,FR251,08:10,21,Lanzarote
27/12/2025,0,GCRR,LEMD,Ryanair,FR2016,08:10,10,Lanzarote
27/12/2025,1,GCRR,LEZL,Ryanair,FR1294,08:20,22,Lanzarote
27/12/2025,0,GCRR,GCLP,Canary Fly,PM704,09:15,0,Lanzarote
27/12/2025,0,GCRR,GCLP,Binter Canarias,NT507,09:15,0,Lanzarote
27/12/2025,0,GCRR,GCXO,Binter Canarias,NT407,09:25,4,Lanzarote
27/12/2025,0,GCRR,GCLP,Binter Canarias,NT509,09:45,0,Lanzarote
27/12/2025,2,GCRR,LEBB,Vueling,VY3281,09:50,72,Lanzarote
27/12/2025,0,GCRR,LEST,Vueling,VY3136,09:55,12,Lanzarote
27/12/2025,0,GCRR,LFBD,Volotea Airlines,V72487,10:20,14,Lanzarote
27/12/2025,0,GCRR,LFRB,Volotea Airlines,V72723,10:25,0,Lanzarote
27/12/2025,0,GCRR,GCLP,Binter Canarias,NT519,10:30,0,Lanzarote
27/12/2025,0,GCRR,LFBO,Volotea Airlines,V72725,10:30,12,Lanzarote
27/12/2025,0,GCRR,GCTS,Binter Canarias,NT781,10:40,15,Lanzarote
27/12/2025,3,GCRR,EDDB,Ryanair,FR3367,10:45,113,Lanzarote
27/12/2025,1,GCRR,LSGG,easyJet,U21364,11:00,27,Lanzarote
27/12/2025,0,GCRR,LFQQ,Volotea Airlines,V72727,11:05,11,Lanzarote
27/12/2025,0,GCRR,LEBL,Vueling,VY2472,11:10,10,Lanzarote
27/12/2025,0,GCRR,EDLV,Ryanair,FR9644,11:20,19,Lanzarote
27/12/2025,0,GCRR,EHAM,Transavia,HV5684,11:30,19,Lanzarote
27/12/2025,0,GCRR,LEMD,Ryanair,FR2018,11:35,18,Lanzarote
27/12/2025,2,GCRR,GCLP,Binter Canarias,NT523,11:45,65,Lanzarote
27/12/2025,1,GCRR,EICK,Aer Lingus,EI877,11:45,20,Lanzarote
27/12/2025,0,GCRR,LFPO,Vueling,VY3188,11:50,12,Lanzarote
27/12/2025,0,GCRR,EHEH,Transavia,HV6358,12:00,9,Lanzarote
27/12/2025,1,GCRR,EGPH,Ryanair,FR5594,12:00,22,Lanzarote
27/12/2025,0,GCRR,LEMD,Iberia,IB1502,12:10,15,Lanzarote
27/12/2025,0,GCRR,LEMD,Iberia,IB1514,08:00,11,Lanzarote
27/12/2025,0,GCRR,GCXO,Binter Canarias,NT401,08:00,12,Lanzarote
27/12/2025,0,GCRR,GCLP,Binter Canarias,NT501,08:00,7,Lanzarote
27/12/2025,1,GCRR,EGSS,Ryanair,FR251,08:10,21,Lanzarote
27/12/2025,0,GCRR,LEMD,Ryanair,FR2016,08:10,10,Lanzarote
27/12/2025,1,GCRR,LEZL,Ryanair,FR1294,08:20,22,Lanzarote
27/12/2025,0,GCRR,GCLP,Canary Fly,PM704,09:15,0,Lanzarote
27/12/2025,0,GCRR,GCLP,Binter Canarias,NT507,09:15,0,Lanzarote
27/12/2025,0,GCRR,GCXO,Binter Canarias,NT407,09:25,4,Lanzarote
27/12/2025,0,GCRR,GCLP,Binter Canarias,NT509,09:45,0,Lanzarote
27/12/2025,2,GCRR,LEBB,Vueling,VY3281,09:50,72,Lanzarote
27/12/2025,0,GCRR,LEST,Vueling,VY3136,09:55,12,Lanzarote
27/12/2025,0,GCRR,LFBD,Volotea Airlines,V72487,10:20,14,Lanzarote
27/12/2025,0,GCRR,LFRB,Volotea Airlines,V72723,10:25,0,Lanzarote
27/12/2025,0,GCRR,GCLP,Binter Canarias,NT519,10:30,0,Lanzarote
27/12/2025,0,GCRR,LFBO,Volotea Airlines,V72725,10:30,12,Lanzarote
27/12/2025,0,GCRR,GCTS,Binter Canarias,NT781,10:40,15,Lanzarote
27/12/2025,3,GCRR,EDDB,Ryanair,FR3367,10:45,113,Lanzarote
27/12/2025,1,GCRR,LSGG,easyJet,U21364,11:00,27,Lanzarote
27/12/2025,0,GCRR,LFQQ,Volotea Airlines,V72727,11:05,11,Lanzarote
27/12/2025,0,GCRR,LEBL,Vueling,VY2472,11:10,10,Lanzarote
27/12/2025,0,GCRR,EDLV,Ryanair,FR9644,11:20,19,Lanzarote
27/12/2025,0,GCRR,EHAM,Transavia,HV5684,11:30,19,Lanzarote
27/12/2025,0,GCRR,LEMD,Ryanair,FR2018,11:35,18,Lanzarote
27/12/2025,2,GCRR,GCLP,Binter Canarias,NT523,11:45,65,Lanzarote
27/12/2025,1,GCRR,EICK,Aer Lingus,EI877,11:45,20,Lanzarote
27/12/2025,0,GCRR,LFPO,Vueling,VY3188,11:50,12,Lanzarote
27/12/2025,0,GCRR,EHEH,Transavia,HV6358,12:00,9,Lanzarote
27/12/2025,1,GCRR,EGPH,Ryanair,FR5594,12:00,22,Lanzarote
27/12/2025,0,GCRR,LEMD,Iberia,IB1502,12:10,15,Lanzarote
27/12/2025,0,GCRR,LFBD,Volotea Airlines,V72487,10:20,14,Lanzarote
27/12/2025,0,GCRR,LFRB,Volotea Airlines,V72723,10:25,0,Lanzarote
27/12/2025,0,GCRR,GCLP,Binter Canarias,NT519,10:30,0,Lanzarote
27/12/2025,0,GCRR,LFBO,Volotea Airlines,V72725,10:30,12,Lanzarote
27/12/2025,0,GCRR,GCTS,Binter Canarias,NT781,10:40,15,Lanzarote
27/12/2025,3,GCRR,EDDB,Ryanair,FR3367,10:45,113,Lanzarote
27/12/2025,1,GCRR,LSGG,easyJet,U21364,11:00,27,Lanzarote
27/12/2025,0,GCRR,LFQQ,Volotea Airlines,V72727,11:05,11,Lanzarote
27/12/2025,0,GCRR,LEBL,Vueling,VY2472,11:10,10,Lanzarote
27/12/2025,0,GCRR,EDLV,Ryanair,FR9644,11:20,19,Lanzarote
27/12/2025,0,GCRR,EHAM,Transavia,HV5684,11:30,19,Lanzarote
27/12/2025,0,GCRR,LEMD,Ryanair,FR2018,11:35,18,Lanzarote
27/12/2025,2,GCRR,GCLP,Binter Canarias,NT523,11:45,65,Lanzarote
27/12/2025,1,GCRR,EICK,Aer Lingus,EI877,11:45,20,Lanzarote
27/12/2025,0,GCRR,LFPO,Vueling,VY3188,11:50,12,Lanzarote
27/12/2025,1,GCRR,EGPH,Ryanair,FR5594,12:00,22,Lanzarote
27/12/2025,0,GCRR,EHEH,Transavia,HV6358,12:00,9,Lanzarote
27/12/2025,0,GCRR,LEMD,Iberia,IB1502,12:10,15,Lanzarote
27/12/2025,2,GCRR,EIDW,Aer Lingus,EI777,12:20,73,Lanzarote
27/12/2025,0,GCRR,GCXO,Binter Canarias,NT421,12:20,19,Lanzarote
27/12/2025,1,GCRR,EIDW,Ryanair,FR5911,12:35,36,Lanzarote
27/12/2025,2,GCRR,EGGD,easyJet,U22734,12:45,86,Lanzarote
