FECHA,GRAVEDAD,ORIGEN_ICAO,DESTINO_ICAO,COMPAÑIA,RETRASO_MIN,HORA_SIN,HORA_COS,MINUTOS_DIA,PRECIP_MOMENTO,TEMP_ESTIMADA,Racha (km/h)
26/12/2025,1,LEMG,EGKK,easyJet,28,0.21643961393810318,-0.9762960071199333,670,0.0,11.3,28.0
26/12/2025,1,LEMG,EHRD,Transavia,24,0.21643961393810318,-0.9762960071199333,670,0.0,11.3,28.0
26/12/2025,1,LEMG,EGPH,Jet2,36,0.19509032201612816,-0.9807852804032304,675,0.0,11.3,28.0
26/12/2025,0,LEMG,EGCC,easyJet,16,0.19509032201612816,-0.9807852804032304,675,0.0,11.3,28.0
26/12/2025,1,LEMG,GCFV,Vueling,23,0.17364817766693028,-0.984807753012208,680,0.0,11.3,28.0
26/12/2025,0,LEMG,LFPO,Transavia France,19,0.15212338618991708,-0.9883615104677607,685,0.0,11.3,28.0
26/12/2025,1,LEMG,ESSA,SAS Scandinavian Airlines,21,0.15212338618991708,-0.9883615104677607,685,0.0,11.3,28.0
26/12/2025,2,LEMG,GCXO,Vueling,58,0.15212338618991708,-0.9883615104677607,685,0.0,11.3,28.0
26/12/2025,3,LEMG,EGKK,easyJet,637,0.14349262199117935,-0.9896513868196702,687,0.0,11.3,28.0
26/12/2025,1,LEMG,EGBB,Jet2,29,0.13052619222005157,-0.9914448613738104,690,0.0,11.3,28.0
26/12/2025,1,LEMG,EGNX,Jet2,29,0.10886687485196457,-0.9940563382223196,695,0.0,11.3,28.0
26/12/2025,1,LEMG,EIDW,Aer Lingus,28,1.2246467991473532e-16,-1.0,720,0.0,16.5,28.0
26/12/2025,0,LEMG,EGBB,Ryanair,17,1.2246467991473532e-16,-1.0,720,0.0,16.5,28.0
26/12/2025,0,LEMG,ENGM,Norwegian Air Shuttle,10,1.2246467991473532e-16,-1.0,720,0.0,16.5,28.0
26/12/2025,1,LEMG,EDDH,Eurowings,39,-0.021814885034560975,-0.9997620270799091,725,0.0,16.5,28.0
26/12/2025,0,LEMG,LFPO,Transavia France,19,-0.06540312923014287,-0.9978589232386035,735,0.0,16.5,28.0
26/12/2025,1,LEMG,LEBL,Vueling,44,-0.06540312923014287,-0.9978589232386035,735,0.0,16.5,28.0
26/12/2025,0,LEMG,EDDM,Lufthansa,0,-0.06540312923014287,-0.9978589232386035,735,0.0,16.5,28.0
26/12/2025,0,LEMG,ESSA,Norwegian Air International,10,-0.08715574274765794,-0.9961946980917455,740,0.0,16.5,28.0
26/12/2025,2,LEMG,EIDW,Ryanair,55,-0.10886687485196476,-0.9940563382223196,745,0.0,16.5,28.0
26/12/2025,2,LEMG,LEMD,Air Europa,49,-0.13052619222005132,-0.9914448613738105,750,0.0,16.5,28.0
26/12/2025,0,LEMG,LEPA,Ryanair,16,-0.15212338618991642,-0.9883615104677608,755,0.0,16.5,28.0
26/12/2025,2,LEMG,EGGW,easyJet,47,-0.15212338618991642,-0.9883615104677608,755,0.0,16.5,28.0
26/12/2025,0,LEMG,LTFM,Turkish Airlines,15,-0.17364817766693047,-0.984807753012208,760,0.0,16.5,28.0
26/12/2025,0,LEMG,EDDL,Eurowings,17,-0.17364817766693047,-0.984807753012208,760,0.0,16.5,28.0
26/12/2025,1,LEMG,EDDF,Lufthansa,24,-0.17364817766693047,-0.984807753012208,760,0.0,16.5,28.0
26/12/2025,2,LEMG,EGKK,Vueling,56,-0.19509032201612792,-0.9807852804032305,765,0.0,16.5,28.0
26/12/2025,1,LEMG,EGSS,Jet2,23,-0.21643961393810293,-0.9762960071199334,770,0.0,16.5,28.0
26/12/2025,1,LEMG,EGHH,Ryanair,25,-0.21643961393810293,-0.9762960071199334,770,0.0,16.5,28.0
26/12/2025,1,LEMG,LSZH,Swiss,34,-0.25881904510252035,-0.9659258262890684,780,0.0,16.5,28.0
26/12/2025,1,LEMG,EPMO,Ryanair,20,-0.27982901403099203,-0.9600498543859287,785,0.0,16.5,28.0
26/12/2025,0,LEMG,LEBL,Ryanair,18,-0.30070579950427306,-0.9537169507482269,790,0.0,16.5,28.0
26/12/2025,2,LEMG,LFPG,Air France,60,-0.34202014332566866,-0.9396926207859084,800,0.0,16.5,28.0
26/12/2025,3,LEMG,LEMD,Iberia,92,-0.34202014332566866,-0.9396926207859084,800,0.0,16.5,28.0
26/12/2025,0,LEMG,GMMN,Royal Air Maroc,14,-0.3624380382837015,-0.9320078692827986,805,0.0,16.5,28.0
26/12/2025,0,LEMG,LEVC,Ryanair,12,-0.3826834323650892,-0.923879532511287,810,0.0,16.5,28.0
26/12/2025,0,LEMG,GEML,Iberia,11,-0.3826834323650892,-0.923879532511287,810,0.0,16.5,28.0
26/12/2025,0,LEMG,LDZA,Ryanair,19,-0.4027466898587371,-0.9153114791194472,815,0.0,16.5,28.0
26/12/2025,0,LEMG,LKPR,Ryanair,4,-0.4226182617406993,-0.90630778703665,820,0.0,16.5,28.0
26/12/2025,0,LEMG,LOWW,Austrian Airlines,19,-0.4226182617406993,-0.90630778703665,820,0.0,16.5,28.0
26/12/2025,0,LEMG,LEIB,Ryanair,16,-0.4809887689193874,-0.8767267557075078,835,0.0,16.5,28.0
26/12/2025,1,LEMG,EHAM,Transavia,32,-0.5000000000000001,-0.8660254037844386,840,0.0,16.5,28.0
26/12/2025,3,LEMG,EGKK,easyJet,151,-0.5187732581605212,-0.8549118706729467,845,0.0,16.5,28.0
26/12/2025,0,LEMG,LFLL,Volotea Airlines,17,-0.5187732581605212,-0.8549118706729467,845,0.0,16.5,28.0
26/12/2025,2,LEMG,EGLC,British Airways,70,-0.5372996083468236,-0.8433914458128858,850,0.0,16.5,28.0
26/12/2025,1,LEMG,LIRP,Ryanair,44,-0.5372996083468236,-0.8433914458128858,850,0.0,16.5,28.0
26/12/2025,0,LEMG,LFRS,Volotea Airlines,19,-0.5555702330196023,-0.8314696123025452,855,0.0,16.5,28.0
26/12/2025,0,LEMG,EIDW,Ryanair,16,-0.5913096483635824,-0.8064446042674825,865,0.0,16.5,28.0
26/12/2025,1,LEMG,EVRA,Ryanair,20,-0.5913096483635824,-0.8064446042674825,865,0.0,16.5,28.0
26/12/2025,1,LEMG,LPPR,Ryanair,24,-0.6259234721840587,-0.779884483092882,875,0.0,16.5,28.0
26/12/2025,0,LEMG,LSGG,Swiss,18,-0.6427876096865393,-0.766044443118978,880,0.0,16.5,28.0
26/12/2025,0,LEMG,LPPT,Ryanair,16,-0.6427876096865393,-0.766044443118978,880,0.0,16.5,28.0
26/12/2025,0,LEMG,GMMN,Air Arabia Maroc,12,-0.6755902076156598,-0.7372773368101244,890,0.0,16.5,28.0
26/12/2025,0,LEMG,OTHH,Qatar Airways,16,-0.7518398074789773,-0.6593458151000691,915,0.0,16.5,28.0
26/12/2025,0,LEMG,GCRR,Ryanair,6,-0.7518398074789773,-0.6593458151000691,915,0.0,16.5,28.0
26/12/2025,0,LEMG,ESKN,Norwegian Air International,5,-0.7660444431189779,-0.6427876096865395,920,0.0,16.5,28.0
26/12/2025,2,LEMG,EBBR,Brussels Airlines,49,-0.7933533402912349,-0.6087614290087209,930,0.0,16.5,28.0
26/12/2025,0,LEMG,GEML,Iberia,3,-0.7933533402912349,-0.6087614290087209,930,0.0,16.5,28.0
26/12/2025,0,LEMG,EHAM,Vueling,16,-0.8191520442889916,-0.5735764363510464,940,0.0,16.5,28.0
26/12/2025,0,LEMG,EKBI,Norwegian Air International,8,-0.8191520442889916,-0.5735764363510464,940,0.0,16.5,28.0
26/12/2025,0,LEMG,EHEH,Ryanair,19,-0.8191520442889916,-0.5735764363510464,940,0.0,16.5,28.0
26/12/2025,0,LEMG,EGSS,Ryanair,14,-0.8549118706729466,-0.5187732581605214,955,0.0,16.5,28.0
26/12/2025,0,LEMG,EHAM,Ryanair,10,-0.8767267557075077,-0.4809887689193877,965,0.0,16.5,28.0
26/12/2025,2,LEMG,LSGG,easyJet,88,-0.9063077870366497,-0.42261826174069994,980,0.0,16.5,28.0
26/12/2025,1,LEMG,LSZH,Swiss,30,-0.9063077870366497,-0.42261826174069994,980,0.0,16.5,28.0
26/12/2025,0,LEMG,GEML,Iberia,10,-0.9238795325112868,-0.3826834323650895,990,0.0,16.5,28.0
26/12/2025,0,LEMG,EGNX,Ryanair,12,-0.9320078692827984,-0.3624380382837018,995,0.0,16.5,28.0
26/12/2025,1,LEMG,EHAM,KLM Royal Dutch Airlines,37,-0.9396926207859082,-0.3420201433256694,1000,0.0,16.5,28.0
26/12/2025,2,LEMG,EGGD,Ryanair,79,-0.9537169507482267,-0.3007057995042738,1010,0.0,16.5,28.0
26/12/2025,0,LEMG,EGBB,Ryanair,8,-0.9600498543859286,-0.27982901403099236,1015,0.0,16.5,28.0
26/12/2025,1,LEMG,EGKK,Vueling,32,-0.9600498543859286,-0.27982901403099236,1015,0.0,16.5,28.0
26/12/2025,0,LEMG,EHAM,Ryanair,10,-0.8767267557075077,-0.4809887689193877,965,0.0,16.5,28.0
26/12/2025,2,LEMG,LSGG,easyJet,88,-0.9063077870366497,-0.42261826174069994,980,0.0,16.5,28.0
26/12/2025,1,LEMG,LSZH,Swiss,30,-0.9063077870366497,-0.42261826174069994,980,0.0,16.5,28.0
26/12/2025,0,LEMG,GEML,Iberia,10,-0.9238795325112868,-0.3826834323650895,990,0.0,16.5,28.0
26/12/2025,0,LEMG,EGNX,Ryanair,12,-0.9320078692827984,-0.3624380382837018,995,0.0,16.5,28.0
26/12/2025,1,LEMG,EHAM,KLM Royal Dutch Airlines,37,-0.9396926207859082,-0.3420201433256694,1000,0.0,16.5,28.0
26/12/2025,2,LEMG,EGGD,Ryanair,79,-0.9537169507482267,-0.3007057995042738,1010,0.0,16.5,28.0
26/12/2025,1,LEMG,EGKK,Vueling,32,-0.9600498543859286,-0.27982901403099236,1015,0.0,16.5,28.0
26/12/2025,0,LEMG,EGBB,Ryanair,8,-0.9600498543859286,-0.27982901403099236,1015,0.0,16.5,28.0
26/12/2025,0,LEMG,GCLP,Ryanair,8,-0.9659258262890683,-0.25881904510252063,1020,0.0,16.5,28.0
26/12/2025,2,LEMG,LEMD,Air Europa,51,-0.9659258262890683,-0.25881904510252063,1020,0.0,16.5,28.0
26/12/2025,2,LEMG,EBBR,Vueling,55,-0.9713420698132613,-0.23768589232617343,1025,0.0,16.5,28.0
26/12/2025,0,LEMG,EVRA,Air Baltic,15,-0.9713420698132613,-0.23768589232617343,1025,0.0,16.5,28.0
26/12/2025,0,LEMG,EDDF,Lufthansa,1,-0.9762960071199334,-0.21643961393810282,1030,0.0,16.5,28.0
26/12/2025,1,LEMG,LEBB,Vueling,22,-0.9762960071199334,-0.21643961393810282,1030,0.0,16.5,28.0
26/12/2025,0,LEMG,GCLP,Vueling,19,-0.9807852804032303,-0.19509032201612866,1035,0.0,16.5,28.0
26/12/2025,0,LEMG,GCTS,Ryanair,1,-0.984807753012208,-0.17364817766693033,1040,0.0,16.5,28.0
26/12/2025,1,LEMG,LEMD,Iberia,30,-0.9940563382223195,-0.10886687485196507,1055,0.0,16.5,28.0
26/12/2025,1,LEMG,LIRF,Ryanair,38,-0.9961946980917455,-0.08715574274765825,1060,0.0,16.5,28.0
26/12/2025,1,LEMG,LTFM,Turkish Airlines,35,-0.9961946980917455,-0.08715574274765825,1060,0.0,16.5,28.0
26/12/2025,1,LEMG,LFPG,Air France,33,-0.9990482215818578,-0.04361938736533613,1070,0.0,16.5,28.0
26/12/2025,2,LEMG,GCXO,Vueling,66,-0.9997620270799091,-0.021814885034560836,1075,0.0,16.5,28.0
26/12/2025,0,LEMG,LEPA,Vueling,2,-1.0,-1.8369701987210297e-16,1080,0.0,11.3,28.0
26/12/2025,1,LEMG,LEBL,Vueling,44,-0.9997620270799091,0.021814885034561356,1085,0.0,11.3,28.0
26/12/2025,0,LEMG,EGHH,Ryanair,10,-0.9978589232386036,0.06540312923014237,1095,0.0,11.3,28.0
26/12/2025,1,LEMG,LROP,Wizz Air Malta,27,-0.9940563382223196,0.10886687485196471,1105,0.0,11.3,28.0
26/12/2025,0,LEMG,EDDB,easyJet,6,-0.9940563382223196,0.10886687485196471,1105,0.0,11.3,28.0
26/12/2025,0,LEMG,EGTE,Ryanair,14,-0.9914448613738104,0.13052619222005213,1110,0.0,11.3,28.0
26/12/2025,1,LEMG,LIRF,Vueling,28,-0.9883615104677607,0.15212338618991678,1115,0.0,11.3,28.0
26/12/2025,1,LEMG,EBBR,TUI Airlines Belgium,20,-0.9807852804032304,0.1950903220161283,1125,0.0,11.3,28.0
26/12/2025,0,LEMG,LEPA,Vueling,2,-1.0,-1.8369701987210297e-16,1080,0.0,11.3,28.0
26/12/2025,1,LEMG,LEBL,Vueling,44,-0.9997620270799091,0.021814885034561356,1085,0.0,11.3,28.0
26/12/2025,0,LEMG,EGHH,Ryanair,10,-0.9978589232386036,0.06540312923014237,1095,0.0,11.3,28.0
26/12/2025,1,LEMG,LROP,Wizz Air Malta,27,-0.9940563382223196,0.10886687485196471,1105,0.0,11.3,28.0
26/12/2025,0,LEMG,EDDB,easyJet,6,-0.9940563382223196,0.10886687485196471,1105,0.0,11.3,28.0
26/12/2025,0,LEMG,EGTE,Ryanair,14,-0.9914448613738104,0.13052619222005213,1110,0.0,11.3,28.0
26/12/2025,1,LEMG,LIRF,Vueling,28,-0.9883615104677607,0.15212338618991678,1115,0.0,11.3,28.0
26/12/2025,1,LEMG,EBBR,TUI Airlines Belgium,20,-0.9807852804032304,0.1950903220161283,1125,0.0,11.3,28.0
26/12/2025,0,LEMG,EDDK,Eurowings,12,-0.9713420698132614,0.23768589232617307,1135,0.0,11.3,28.0
26/12/2025,1,LEMG,EKCH,Norwegian Air International,27,-0.9713420698132614,0.23768589232617307,1135,0.0,11.3,28.0
26/12/2025,2,LEMG,GMMN,Royal Air Maroc,60,-0.9659258262890682,0.25881904510252113,1140,0.0,11.3,28.0
26/12/2025,0,LEMG,GEML,Iberia,4,-0.9659258262890682,0.25881904510252113,1140,0.0,11.3,28.0
26/12/2025,0,LEMG,ESSA,SAS Scandinavian Airlines,14,-0.9600498543859287,0.279829014030992,1145,0.0,11.3,28.0
26/12/2025,1,LEMG,EHAM,easyJet,20,-0.9600498543859287,0.279829014030992,1145,0.0,11.3,28.0
26/12/2025,1,LEMG,EBBR,Transavia,24,-0.9600498543859287,0.279829014030992,1145,0.0,11.3,28.0
26/12/2025,2,LEMG,EPWA,Wizz Air,81,-0.953716950748227,0.3007057995042726,1150,0.0,11.3,28.0
26/12/2025,1,LEMG,EDLV,Ryanair,21,-0.9469301294951057,0.3214394653031615,1155,0.0,11.3,28.0
26/12/2025,1,LEMG,EPGD,Ryanair,28,-0.9469301294951057,0.3214394653031615,1155,0.0,11.3,28.0
26/12/2025,1,LEMG,EHRD,Transavia,30,-0.9469301294951057,0.3214394653031615,1155,0.0,11.3,28.0
26/12/2025,0,LEMG,EDDL,Eurowings,11,-0.9396926207859085,0.34202014332566816,1160,0.0,11.3,28.0
26/12/2025,1,LEMG,EKCH,Ryanair,37,-0.9238795325112866,0.38268343236509,1170,0.0,11.3,28.0
26/12/2025,1,LEMG,LFPO,Transavia France,21,-0.9238795325112866,0.38268343236509,1170,0.0,11.3,28.0
26/12/2025,1,LEMG,EHEH,Transavia,24,-0.9238795325112866,0.38268343236509,1170,0.0,11.3,28.0
26/12/2025,0,LEMG,LFPO,Vueling,13,-0.9153114791194472,0.402746689858737,1175,0.0,11.3,28.0
26/12/2025,1,LEMG,EKCH,SAS Scandinavian Airlines,21,-0.9153114791194472,0.402746689858737,1175,0.0,11.3,28.0
26/12/2025,0,LEMG,EYKA,Ryanair,18,-0.9063077870366499,0.4226182617406996,1180,0.0,11.3,28.0
26/12/2025,0,LEMG,EGLL,Iberia,16,-0.887010833178222,0.46174861323503325,1190,0.0,11.3,28.0
26/12/2025,1,LEMG,EGSS,Ryanair,25,-0.887010833178222,0.46174861323503325,1190,0.0,11.3,28.0
26/12/2025,1,LEMG,EGLL,British Airways,37,-0.887010833178222,0.46174861323503325,1190,0.0,11.3,28.0
26/12/2025,1,LEMG,EGPF,Jet2,31,-0.8767267557075079,0.48098876891938736,1195,0.0,11.3,28.0
26/12/2025,1,LEMG,LFLL,easyJet,24,-0.8660254037844386,0.5000000000000001,1200,0.0,11.3,28.0
26/12/2025,0,LEMG,EBCI,Ryanair,18,-0.8549118706729468,0.5187732581605211,1205,0.0,11.3,28.0
26/12/2025,2,LEMG,LEBL,Ryanair,46,-0.8314696123025455,0.5555702330196018,1215,0.0,11.3,28.0
26/12/2025,1,LEMG,LFSB,easyJet,31,-0.8191520442889918,0.573576436351046,1220,0.0,11.3,28.0
26/12/2025,0,LEMG,LIMC,easyJet,4,-0.8064446042674829,0.591309648363582,1225,0.0,11.3,28.0
26/12/2025,1,LEMG,GCXO,Vueling,22,-0.8064446042674829,0.591309648363582,1225,0.0,11.3,28.0
26/12/2025,1,LEMG,LEBL,Vueling,25,-0.7933533402912352,0.6087614290087205,1230,0.0,11.3,28.0
26/12/2025,1,LEMG,EHAM,Transavia,29,-0.7933533402912352,0.6087614290087205,1230,0.0,11.3,28.0
26/12/2025,1,LEMG,LEVC,Ryanair,45,-0.7933533402912352,0.6087614290087205,1230,0.0,11.3,28.0
26/12/2025,0,LEMG,LEBB,Volotea Airlines,6,-0.7798844830928816,0.6259234721840593,1235,0.0,11.3,28.0
26/12/2025,0,LEMG,LKPR,SmartWings,10,-0.7660444431189781,0.6427876096865393,1240,0.0,11.3,28.0
26/12/2025,3,LEMG,GMMX,Ryanair,142,-0.7660444431189781,0.6427876096865393,1240,0.0,11.3,28.0
26/12/2025,0,LEMG,ESSA,Ryanair,19,-0.7372773368101242,0.6755902076156601,1250,0.0,11.3,28.0
26/12/2025,2,LEMG,EGKK,easyJet,86,-0.7372773368101242,0.6755902076156601,1250,0.0,11.3,28.0
26/12/2025,0,LEMG,LEAS,Volotea Airlines,0,-0.7223639620597561,0.691513055782269,1255,0.0,11.3,28.0
26/12/2025,2,LEMG,EGBB,easyJet,78,-0.7071067811865477,0.7071067811865474,1260,0.0,11.3,28.0
26/12/2025,0,LEMG,GEML,Iberia,3,-0.7071067811865477,0.7071067811865474,1260,0.0,11.3,28.0
26/12/2025,0,LEMG,EPGD,Wizz Air,3,-0.7071067811865477,0.7071067811865474,1260,0.0,11.3,28.0
26/12/2025,1,LEMG,LEMD,Air Europa,39,-0.6915130557822692,0.7223639620597557,1265,0.0,11.3,28.0
26/12/2025,0,LEMG,EICK,Ryanair,7,-0.6755902076156605,0.7372773368101239,1270,0.0,11.3,28.0
26/12/2025,1,LEMG,GMME,Ryanair,22,-0.6427876096865396,0.7660444431189778,1280,0.0,11.3,28.0
26/12/2025,0,LEMG,ESGG,Ryanair,1,-0.6427876096865396,0.7660444431189778,1280,0.0,11.3,28.0
26/12/2025,0,LEMG,LEVC,Ryanair,3,-0.5555702330196022,0.8314696123025452,1305,0.0,11.3,28.0
26/12/2025,1,LEMG,GMTT,Ryanair,22,-0.5555702330196022,0.8314696123025452,1305,0.0,11.3,28.0
26/12/2025,0,LEMG,EGCC,Ryanair,10,-0.5372996083468242,0.8433914458128855,1310,0.0,11.3,28.0
26/12/2025,2,LEMG,GMFF,Ryanair,75,-0.5000000000000004,0.8660254037844384,1320,0.0,6.0,28.0
26/12/2025,2,LEMG,LATI,Wizz Air Malta,61,-0.4226182617407,0.9063077870366497,1340,0.0,6.0,28.0
26/12/2025,0,LEMG,EGGP,Ryanair,2,-0.27982901403099325,0.9600498543859284,1375,0.0,6.0,28.0
26/12/2025,3,LEMG,LEBL,Vueling,152,-0.2588190451025207,0.9659258262890683,1380,0.0,6.0,28.0
27/12/2025,0,LEMG,EGSS,Ryanair,7,0.9978589232386035,0.06540312923014305,345,0.0,4.4,84.0
26/12/2025,2,LEMG,GMFF,Ryanair,75,-0.5000000000000004,0.8660254037844384,1320,0.0,6.0,28.0
26/12/2025,2,LEMG,LATI,Wizz Air Malta,61,-0.4226182617407,0.9063077870366497,1340,0.0,6.0,28.0
26/12/2025,0,LEMG,EGGP,Ryanair,2,-0.27982901403099325,0.9600498543859284,1375,0.0,6.0,28.0
26/12/2025,3,LEMG,LEBL,Vueling,152,-0.2588190451025207,0.9659258262890683,1380,0.0,6.0,28.0
27/12/2025,0,LEMG,EGNV,Ryanair,5,0.9978589232386035,0.06540312923014305,345,0.0,4.4,84.0
27/12/2025,0,LEMG,EGSS,Ryanair,7,0.9978589232386035,0.06540312923014305,345,0.0,4.4,84.0
27/12/2025,0,LEMG,EGHH,Ryanair,4,0.9990482215818578,0.04361938736533623,350,0.0,4.4,84.0
27/12/2025,0,LEMG,LBSF,Ryanair,14,0.9997620270799091,0.02181488503456116,355,0.0,4.4,84.0
27/12/2025,0,LEMG,LROP,Ryanair,18,1.0,6.123233995736766e-17,360,0.0,4.4,84.0
27/12/2025,0,LEMG,LPPT,TAP - Air Portugal,0,1.0,6.123233995736766e-17,360,0.0,4.4,84.0
27/12/2025,0,LEMG,LFPG,Air France,8,0.9997620270799091,-0.021814885034561256,365,0.0,4.4,84.0
27/12/2025,0,LEMG,ESSA,Ryanair,6,0.9997620270799091,-0.021814885034561256,365,0.0,4.4,84.0
27/12/2025,0,LEMG,EGCC,Ryanair,5,0.9990482215818578,-0.04361938736533589,370,0.0,4.4,84.0
27/12/2025,0,LEMG,LKTB,Ryanair,8,0.9940563382223196,-0.10886687485196461,385,0.0,4.4,84.0
27/12/2025,0,LEMG,GCLP,Vueling,13,0.9914448613738105,-0.13052619222005138,390,0.0,4.4,84.0
27/12/2025,0,LEMG,LEBL,Vueling,7,0.9914448613738105,-0.13052619222005138,390,0.0,4.4,84.0
27/12/2025,0,LEMG,EGKK,Vueling,0,0.9762960071199334,-0.2164396139381028,410,0.0,4.4,84.0
27/12/2025,0,LEMG,EKCH,Norwegian Air International,5,0.9713420698132614,-0.237685892326173,415,0.0,4.4,84.0
27/12/2025,0,LEMG,ESSA,Norwegian Air International,4,0.9659258262890683,-0.25881904510252085,420,0.0,4.4,84.0
27/12/2025,0,LEMG,EGSS,Ryanair,16,0.9659258262890683,-0.25881904510252085,420,0.0,4.4,84.0
27/12/2025,0,LEMG,EIDW,Ryanair,10,0.9659258262890683,-0.25881904510252085,420,0.0,4.4,84.0
27/12/2025,0,LEMG,EKYT,Norwegian Air International,8,0.9659258262890683,-0.25881904510252085,420,0.0,4.4,84.0
27/12/2025,0,LEMG,LHBP,Ryanair,0,0.9469301294951057,-0.3214394653031616,435,0.0,4.4,84.0
27/12/2025,0,LEMG,LEVC,Ryanair,3,0.9469301294951057,-0.3214394653031616,435,0.0,4.4,84.0
27/12/2025,0,LEMG,GCXO,Vueling,9,0.9469301294951057,-0.3214394653031616,435,0.0,4.4,84.0
27/12/2025,0,LEMG,GEML,Iberia,0,0.9469301294951057,-0.3214394653031616,435,0.0,4.4,84.0
27/12/2025,0,LEMG,LEXJ,Ryanair,10,0.9153114791194472,-0.40274668985873713,455,0.0,4.4,84.0
27/12/2025,2,LEMG,EHAM,Vueling,89,0.8870108331782218,-0.46174861323503374,470,0.0,4.4,84.0
27/12/2025,0,LEMG,GMME,Ryanair,5,0.8767267557075078,-0.48098876891938747,475,0.0,4.4,84.0
27/12/2025,0,LEMG,EGCC,Ryanair,7,0.8660254037844387,-0.4999999999999998,480,0.0,9.4,84.0
01/01/2026,0,LEAL,EGCC,Ryanair,6,1.0,6.123233995736766e-17,360,0.0,7.9,17.0
01/01/2026,0,LEAL,EGNT,Ryanair,6,1.0,6.123233995736766e-17,360,0.0,7.9,17.0
01/01/2026,0,LEAL,EGSS,Ryanair,8,1.0,6.123233995736766e-17,360,0.0,7.9,17.0
01/01/2026,0,LEAL,EINN,Ryanair,1,1.0,6.123233995736766e-17,360,0.0,7.9,17.0
01/01/2026,0,LEAL,LIMC,Ryanair,8,0.9659258262890683,-0.25881904510252085,420,0.0,7.9,17.0
01/01/2026,0,LEAL,LOWW,Ryanair,9,0.9469301294951057,-0.3214394653031616,435,0.0,7.9,17.0
01/01/2026,0,LEAL,EBCI,Ryanair,7,0.9396926207859084,-0.3420201433256687,440,0.0,7.9,17.0
01/01/2026,0,LEAL,ENTO,Ryanair,6,0.9320078692827986,-0.3624380382837014,445,0.0,7.9,17.0
01/01/2026,0,LEAL,EGBB,Ryanair,6,0.9153114791194472,-0.40274668985873713,455,0.0,7.9,17.0
01/01/2026,0,LEAL,EDDM,Norwegian Air International,3,0.8660254037844387,-0.4999999999999998,480,0.0,11.6,17.0
01/01/2026,0,LEAL,LEBL,Vueling,17,0.8549118706729467,-0.5187732581605212,485,0.0,11.6,17.0
01/01/2026,0,LEAL,EPKK,Ryanair,5,0.8314696123025451,-0.5555702330196023,495,0.0,11.6,17.0
01/01/2026,0,LEAL,DAAG,Vueling,3,0.8314696123025451,-0.5555702330196023,495,0.0,11.6,17.0
01/01/2026,0,LEAL,EGGD,Ryanair,6,0.8064446042674828,-0.5913096483635821,505,0.0,11.6,17.0
01/01/2026,0,LEAL,EICK,Ryanair,8,0.7933533402912352,-0.6087614290087207,510,0.0,11.6,17.0
01/01/2026,0,LEAL,EGHH,Ryanair,3,0.7518398074789774,-0.6593458151000688,525,0.0,11.6,17.0
01/01/2026,0,LEAL,EDDK,Ryanair,8,0.7372773368101241,-0.6755902076156602,530,0.0,11.6,17.0
01/01/2026,1,LEAL,LEPA,Air Europa,26,0.7223639620597556,-0.6915130557822693,535,0.0,11.6,17.0
01/01/2026,0,LEAL,LEBB,Vueling,9,0.7071067811865476,-0.7071067811865475,540,0.0,11.6,17.0
01/01/2026,2,LEAL,LEMD,Iberia,68,0.6755902076156604,-0.737277336810124,550,0.0,11.6,17.0
01/01/2026,0,LEAL,LSGG,easyJet,0,0.6593458151000686,-0.7518398074789776,555,0.0,11.6,17.0
01/01/2026,2,LEAL,LFPO,Vueling,68,0.6427876096865395,-0.7660444431189779,560,0.0,11.6,17.0
01/01/2026,0,LEAL,EBCI,Ryanair,8,0.5735764363510464,-0.8191520442889916,580,0.0,11.6,17.0
01/01/2026,0,LEAL,LFPO,Transavia France,14,0.5555702330196022,-0.8314696123025453,585,0.0,11.6,17.0
01/01/2026,0,LEAL,EPMO,Ryanair,8,0.5372996083468238,-0.8433914458128857,590,0.0,11.6,17.0
01/01/2026,0,LEAL,LSZH,Swiss,0,0.48098876891938763,-0.8767267557075077,605,0.0,11.6,17.0
01/01/2026,0,LEAL,EGBB,Ryanair,0,0.48098876891938763,-0.8767267557075077,605,0.0,11.6,17.0
01/01/2026,0,LEAL,EGBB,easyJet,0,0.48098876891938763,-0.8767267557075077,605,0.0,11.6,17.0
01/01/2026,0,LEAL,EYKA,Ryanair,0,0.48098876891938763,-0.8767267557075077,605,0.0,11.6,17.0
01/01/2026,1,LEAL,EGAA,Ryanair,25,0.4422886902190013,-0.8968727415326883,615,0.0,11.6,17.0
01/01/2026,0,LEAL,EINN,Ryanair,1,1.0,6.123233995736766e-17,360,0.0,7.9,17.0
01/01/2026,0,LEAL,EGNT,Ryanair,6,1.0,6.123233995736766e-17,360,0.0,7.9,17.0
01/01/2026,0,LEAL,EGSS,Ryanair,8,1.0,6.123233995736766e-17,360,0.0,7.9,17.0
01/01/2026,0,LEAL,EGCC,Ryanair,6,1.0,6.123233995736766e-17,360,0.0,7.9,17.0
01/01/2026,0,LEAL,LIMC,Ryanair,8,0.9659258262890683,-0.25881904510252085,420,0.0,7.9,17.0
01/01/2026,0,LEAL,LOWW,Ryanair,9,0.9469301294951057,-0.3214394653031616,435,0.0,7.9,17.0
01/01/2026,0,LEAL,EBCI,Ryanair,7,0.9396926207859084,-0.3420201433256687,440,0.0,7.9,17.0
01/01/2026,0,LEAL,ENTO,Ryanair,6,0.9320078692827986,-0.3624380382837014,445,0.0,7.9,17.0
